b0001	0.023828729110042027
b0002	0.02297916222355806
b0003	0.022289445746527834
b0004	0.024130768495772482
b0005	0.019436272845078834
b0006	0.023160593148056585
b0007	0.02189524254840546
b0008	0.02557145065522487
b0009	0.02265792621801218
b0010	0.02625057813524173
b0011	0.022989506253437823
b0013	0.022654673212132465
b0014	0.025507191060948203
b0015	0.02327304811850253
b0016	0.01963531426351444
b0018	0.018953875209621135
b4412	0.020214112313618224
b0019	0.022649204606369714
b0020	0.02142623490699972
b0021	0.020866275735686512
b0022	0.0182749670068662
b0023	0.021833455360503944
b0024	0.018775111509857254
b0025	0.02303569497117026
b0026	0.02407248818509564
b0027	0.0237425410891961
b0028	0.024434347655409087
b0029	0.02447331147353953
b0030	0.022265883541352307
b0031	0.023316028196595305
b0032	0.023209100758611465
b0033	0.02537053327835101
b0034	0.02077981118022147
b0035	0.02055654557757773
b0036	0.025185347153811155
b0037	0.02258124602044368
b0038	0.023882401443679306
b0039	0.023879518954063806
b0040	0.02235968168484211
b0041	0.02399551161114151
b0042	0.02406146473827955
b0043	0.023914153442702615
b0044	0.023990165444668168
b0045	0.022440956132974525
b0046	0.02265964481664227
b0047	0.025108032669579942
b0048	0.022887626790259467
b0049	0.02427303943630477
b0050	0.02090750499442518
b0051	0.023098871930988727
b0052	0.022754761074253525
b0053	0.024696719532414552
b0054	0.02155293123569492
b0055	0.02399825359616171
b0058	0.02298265602497643
b0059	0.025618310778925003
b0060	0.022983475690925986
b0061	0.02281643036704495
b0062	0.02427948418779961
b0063	0.022904752457614964
b0064	0.021014109437768318
b0065	0.02370667268540969
b0066	0.022049399837834993
b0067	0.024154224721942008
b0068	0.023616724871043864
b0069	0.022239473992821626
b4662	0.019483911408274126
b0070	0.020962745164567916
b0071	0.02422841824508402
b0072	0.0246758271745319
b0073	0.024471644110173153
b0074	0.024073941373651403
b0075	0.016073684086422388
b0076	0.020495270898948294
b0077	0.021536513117145033
b0078	0.021633214206624455
b0080	0.022597356264681984
b0081	0.021471185391934634
b0082	0.02313472923705529
b0083	0.021569761033017935
b0084	0.02280961597167537
b0085	0.02406630317164065
b0086	0.023675891260540757
b0087	0.024215615447683123
b0088	0.02474367799988179
b0089	0.024186601208618232
b0090	0.022999495890934876
b0091	0.023736131096827446
b0092	0.022331640218527994
b0093	0.02236504266423058
b0094	0.02208868033816692
b0095	0.02442326458800288
b0096	0.02324179580023832
b0097	0.02058552401086547
b0098	0.025267853991598317
b0099	0.024182034430258424
b0101	0.02056716156742749
b0102	0.02319776461894602
b0103	0.021800508399828875
b0104	0.02314723018766422
b0106	0.022414264077677624
b0107	0.020763748654946464
b0108	0.020947496576414253
b0109	0.02333006554861685
b0110	0.021585817659874235
b0111	0.022045058320686792
b0112	0.024060085265894787
b0113	0.022805148408943793
b0114	0.024445254432717865
b0115	0.025030824850345995
b0116	0.02497787926108247
b0117	0.01968638793617797
b0118	0.025414893270744976
b0119	0.02393093052834101
b0120	0.022934877956647417
b0121	0.022288343097797432
b0122	0.021467505144969597
b0123	0.023176827731019888
b0124	0.02363980891569462
b0125	0.025458000597221836
b0126	0.022559436090076934
b0127	0.02357808588278527
b0128	0.02249050001544713
b0129	0.02021299497271081
b0130	0.021606774377966778
b0131	0.023017863184227674
b0132	0.021229115979696647
b0133	0.02461531793809623
b0134	0.02405514081594473
b0135	0.017824883439564676
b0136	0.018383388278244924
b0137	0.01854522058975643
b0138	0.01918563913487704
b0139	0.019910597244622876
b0140	0.020387899869281967
b0141	0.0218156374896868
b0142	0.022361798617178894
b0143	0.023764228772990028
b0144	0.021072865387634605
b0145	0.024553312392404478
b0146	0.0209813180124816
b0147	0.02013800309110784
b0148	0.023187660605685407
b0149	0.02371832674060325
b0150	0.022497060885531262
b0151	0.02403313777739185
b0152	0.02285845449390637
b0153	0.024539471041213075
b0154	0.0240961960497765
b0155	0.023249504572456014
b0156	0.025068696742310003
b0157	0.02294625349577293
b0158	0.021768986009443898
b0159	0.023475613862059312
b0160	0.021554424443433726
b0161	0.02458582668348873
b0162	0.023286095671962038
b0163	0.023077798853656732
b0164	0.02143483740805573
b0166	0.024404858523310067
b0167	0.02249277121188884
b0168	0.02373371733880766
b0169	0.024147741204860275
b0170	0.025122222144935105
b0171	0.025329132710199386
b0172	0.02565383966513606
b0173	0.0225632119656357
b0174	0.021434202776470745
b0175	0.020859563640401695
b0176	0.021507443811836807
b0177	0.022581835363793427
b0178	0.02479322640905034
b0179	0.02262104627776433
b0180	0.02407743278341734
b0181	0.023188540028245185
b0182	0.02398021010128343
b0183	0.02471576818102593
b0184	0.02344762375763649
b0185	0.02589765129354557
b0186	0.022201354195897104
b0187	0.022535273335106194
b0188	0.02280287727721495
b0189	0.023053326212147285
b4406	0.021566271140215042
b0190	0.024623996980871195
b0191	0.022310850231291944
b0192	0.02215258959973237
b0193	0.020621327356304377
b0194	0.024813758517077306
b0195	0.022281165469136034
b0196	0.019848778916058483
b0197	0.025522834537454388
b0198	0.023661600574653552
b0199	0.02360239387431101
b0200	0.023251141270625192
b0207	0.023470008919048727
b0208	0.020206399315440035
b0209	0.020772557457833327
b0210	0.0213439621389893
b0211	0.021364862848771482
b0212	0.018655415717680653
b0213	0.019410120962955732
b0214	0.02244518053335437
b0215	0.02198084888674929
b0217	0.020339244146340543
b4586	0.016822146981727005
b0219	0.021715243330720373
b0220	0.02127255992617517
b0221	0.02443531223365044
b0222	0.024040498084871888
b0223	0.021418917154199746
b0224	0.020766131618398097
b0225	0.019381504951514254
b0226	0.02255914477134415
b0227	0.020273287999088258
b0228	0.018050790709851532
b0231	0.022933959845002475
b0232	0.01954821848201347
b0233	0.020906540179419408
b0234	0.01982370313977679
b0237	0.025486169053053946
b0238	0.02419003833472505
b0239	0.022148411142575854
b0241	0.02306871928455239
b0242	0.02404114066224115
b0243	0.024167928896573244
b0245	0.02021526101848093
b0246	0.022028185409273326
b4504	0.019768263495802154
b0247	0.02135277826957175
b0248	0.020944470888179256
b0249	0.020169889450290617
b0250	0.01967274402711093
b0251	0.023128494143955913
b0252	0.0213377854175985
b0253	0.021499372644117738
b0254	0.020371436213054803
b0256	0.018610386274993986
b0259	0.022075986577907738
b0260	0.022545406490245605
b0261	0.024687888637484386
b0262	0.023679225473882046
b0264	0.020688398521662203
b0265	0.018373475667667057
b0267	0.021934244458576793
b0268	0.02423289299260056
b0269	0.02419474228695484
b0270	0.023454232802684934
b0271	0.021812679340758215
b0272	0.02387017830632194
b0273	0.024359079880769387
b0274	0.020688398521662203
b0275	0.018373475667667057
b0277	0.019801599816195812
b0278	0.017605472066319065
b0279	0.018348572491137433
b0280	0.017857867760560135
b0281	0.019248961245004303
b0283	0.021506278941012164
b0284	0.022626115205688756
b0285	0.022205573227794522
b0286	0.020770623805599003
b0287	0.01920598419447705
b0288	0.017544180167361416
b0289	0.019953918786590027
b0290	0.020297396104708185
b0291	0.021255198640893064
b0292	0.020830861312610218
b0293	0.022428848985173982
b0294	0.020019619598849205
b0295	0.018188076467048026
b4506	0.020164519177064636
b0296	0.01876124578229202
b4671	0.021073719918389418
b0298	0.022704676518633893
b0299	0.02063645578412553
b0301	0.02108269566462022
b0303	0.019182387063919167
b0304	0.02077882958711847
b0305	0.019462259340940587
